,summary,Hazard,Causes,Impacts,Mitigation,Adaptation,word
Bordeaux,1.9142768025526051,-0.0412971727373656,0.466491515312955,0.15507858521301165,-0.0674593982797178,0.4079741268946211,Bordeaux
wüt+et bordeaux,1.9142768025526051,-0.0412971727373656,0.466491515312955,0.15507858521301165,-0.0674593982797178,0.4079741268946211,wüt+et bordeaux
ein heftig+er,1.9279770309974964,-0.03562599273451752,0.459360135086356,0.14794720498641256,-0.07459077850631689,0.4008427466680219,ein heftig+er
Wirbelsturm,2.1209870656221117,0.033811792345244354,0.3639498405018672,0.05253691040192397,-0.17000107309080548,0.30543245208353326,Wirbelsturm
heftig+er wirbel+sturm,1.9491242111273803,-0.02708954032914417,0.44845126862954476,0.13703833852960157,-0.08549964496312804,0.3899338802112108,heftig+er wirbel+sturm
wirbel+sturm feg+t,1.9969755971614023,-0.00869051545523576,0.4241975832106095,0.1127846531106662,-0.1097533303820634,0.3656801947922754,wirbel+sturm feg+t
Mios,2.26814774934877,0.07636902179840278,0.2968678888615483,-0.014545041238395087,-0.23708302473112436,0.2383505004432143,Mios
feg+t mio+s,2.107995627952593,0.029673581175106697,0.3700938611700228,0.058680931070079406,-0.1638570524226501,0.3115764727516887,feg+t mio+s
wirbelt,2.1282962519974373,0.03611039854306804,0.3605096398667673,0.04909670976682398,-0.17344127372590554,0.3019922514484333,wirbelt
mio+s wirbel+t,2.1282962519974373,0.03611039854306804,0.3605096398667673,0.04909670976682398,-0.17344127372590554,0.3019922514484333,mio+s wirbel+t
Trümmer,2.183941982527202,0.052943528381430266,0.334699925067817,0.023286994967873762,-0.19925098852485562,0.276182536649483,Trümmer
wirbel+t trümmer,2.0238169343133783,0.001110106442932671,0.41084611795973125,0.09943318785978786,-0.12310479563294147,0.3523287295413972,wirbel+t trümmer
trümmer luft,1.952022932988972,-0.025939411935876455,0.4469651814413502,0.135552251341407,-0.08698573215132252,0.38844779302301635,trümmer luft
Erfahren,1.9364266496888685,-0.032184016317236254,0.45498707634033436,0.14357414624039097,-0.0789638372523386,0.39646968792200027,Erfahren
erfahr+en sie,1.9189965440376666,-0.03933066133763746,0.4640290017151226,0.1526160716151794,-0.06992191187755008,0.4055116132967888,erfahr+en sie
sie mehr,1.9127981417206716,-0.04191606257708706,0.46726425215612805,0.1558513220561845,-0.06668666143654486,0.40874686373779384,sie mehr
Auswirkungen,2.251604192568241,0.07194713273542593,0.3041884811751571,-0.007224448924786096,-0.22976243241751576,0.24567109275682317,Auswirkungen
mehr auswirkung+en,1.895865207891838,-0.04910008582529956,0.4761561093991441,0.1647431792992007,-0.057794804193528636,0.41763872098081006,mehr auswirkung+en
mehr video,5.3782962993774,-0.02245866450617201,-0.5665402332233355,0.46011231954327636,-0.09181656810213651,-0.6250576216416692,mehr video
anzeigen,5.343241714528078,-0.026140772704975078,-0.5600011136091182,0.47017997552091423,-0.09053617024785793,-0.6185185020274522,anzeigen
video anzeige+n,5.343241714528078,-0.026140772704975078,-0.5600011136091182,0.47017997552091423,-0.09053617024785793,-0.6185185020274522,video anzeige+n
Starker,1.867997881735706,-0.06132473344316925,0.4909642119891572,0.17955128188921388,-0.042986701603515594,0.4324468235708232,Starker
anzeige+n stark+er,1.867997881735706,-0.06132473344316925,0.4909642119891572,0.17955128188921388,-0.042986701603515594,0.4324468235708232,anzeige+n stark+er
stark+er wirbel+sturm,1.8643002455050466,-0.06298575290359659,0.49294563861391183,0.18153270851396852,-0.0410052749787609,0.43442825019557785,stark+er wirbel+sturm
wirbel+sturm zieh+t,1.8594370528880928,-0.0651846506771796,0.49555763564388033,0.18414470554393708,-0.0383932779487925,0.43704024722554613,wirbel+sturm zieh+t
zieh+t mio+s,1.8552299251835749,-0.06710014482385028,0.49782278055630935,0.18640985045636618,-0.03612813303636334,0.43930539213797537,zieh+t mio+s
mio+s trümmer,1.8536369677108082,-0.06782864608456755,0.4986817801465992,0.1872688500466557,-0.03526913344607364,0.4401643917282651,mio+s trümmer
fliegen,1.8512563568397515,-0.06892069233386554,0.49996689741727374,0.18855396731733046,-0.03398401617539899,0.4414495089989397,fliegen
trümmer flieg+en,1.8512563568397515,-0.06892069233386554,0.49996689741727374,0.18855396731733046,-0.03398401617539899,0.4414495089989397,trümmer flieg+en
meterweit,1.849059384164675,-0.06993205717191582,0.5011543490224883,0.18974141892254512,-0.03279656457018443,0.4426369606041544,meterweit
flieg+en meter+weit,1.849059384164675,-0.06993205717191582,0.5011543490224883,0.18974141892254512,-0.03279656457018443,0.4426369606041544,flieg+en meter+weit
meter+weit luft,1.8442317356276958,-0.0721665278718003,0.5037686305020292,0.192355700402086,-0.030182283090643486,0.44525124208369504,meter+weit luft
Quelle,4.780698572416746,-0.045143548190153426,-0.4487552628616015,0.5205702020520546,-0.0929019534981529,-0.5072726512799357,Quelle
WeatherStory,1.8411157196466965,-0.07361766629239641,0.5054596605942295,0.19404673049428608,-0.02849125299844329,0.4469422721758955,WeatherStory
quelle weatherstory,1.8411157196466965,-0.07361766629239641,0.5054596605942295,0.19404673049428608,-0.02849125299844329,0.4469422721758955,quelle weatherstory
TV31.01.2026,1.8386956842655482,-0.07474953856921115,0.5067749648119777,0.19536203471203437,-0.02717594878069509,0.4482575763936438,TV31.01.2026
weatherstory tv31.01.2026,1.8386956842655482,-0.07474953856921115,0.5067749648119777,0.19536203471203437,-0.02717594878069509,0.4482575763936438,weatherstory tv31.01.2026
21:04,1.836173512367816,-0.0759337266393356,0.5081476244408236,0.19673469434088028,-0.025803289151849273,0.4496302360224897,21:04
tv31.01.2026 21:04,1.836173512367816,-0.0759337266393356,0.5081476244408236,0.19673469434088028,-0.025803289151849273,0.4496302360224897,tv31.01.2026 21:04
21:04 uhr,1.8352354413575018,-0.07637535082101074,0.5086586386277755,0.19724570852783216,-0.025292274964897388,0.45014125020944146,21:04 uhr
Reality-Experte,2.354174294699891,-0.17153892863292625,0.2596413697950011,0.6142002821428686,-0.016341623542741737,0.20112398137666715,Reality-Experte
reality+-+experte sprech+t,2.3850981027245335,-0.1717522604351256,0.2465911611085129,0.6226639535276377,-0.018956326495399706,0.18807377269017894,reality+-+experte sprech+t
Umut,4.727355467162881,-0.1549188473664322,-0.43753453047825436,0.8314066678329074,-0.10793628529250136,-0.4960519188965882,Umut
sprech+t umut,2.4233471689609543,-0.1719972042385397,0.2306817056222884,0.6327660604642728,-0.022146066587650774,0.17216431720395448,sprech+t umut
umut ich,2.4546114320473755,-0.1721846621520453,0.21786294525299352,0.6407490535193819,-0.02472183951367535,0.15934555683465934,umut ich
ich umut,2.4233471689609543,-0.1719972042385397,0.2306817056222884,0.6327660604642728,-0.022146066587650774,0.17216431720395448,ich umut
Hotelzimmer,2.539449594148246,-0.17265304138696896,0.1838840554892854,0.6613331919610886,-0.03160089246074418,0.12536666707095126,Hotelzimmer
umut hotel+zimmer,2.539449594148246,-0.17265304138696896,0.1838840554892854,0.6613331919610886,-0.03160089246074418,0.12536666707095126,umut hotel+zimmer
geteilt,2.5898534278895045,-0.17291511945711385,0.16423013525907323,0.6729247141778834,-0.035633705947223565,0.10571274684073934,geteilt
hotel+zimmer ge+teil+t,2.5898534278895045,-0.17291511945711385,0.16423013525907323,0.6729247141778834,-0.035633705947223565,0.10571274684073934,hotel+zimmer ge+teil+t
ge+teil+t nach,2.6343998910254287,-0.17314370442390237,0.14717600710667983,0.6828373383615918,-0.03917822089235515,0.08865861868834583,ge+teil+t nach
Macho-Vorwürfen,3.611318016452955,-0.16178477742325142,-0.16824138940126132,0.7652954345816556,-0.07180267703781833,-0.2267587778195954,Macho-Vorwürfen
nach macho+-+vorwurf+en,3.611318016452955,-0.16178477742325142,-0.16824138940126132,0.7652954345816556,-0.07180267703781833,-0.2267587778195954,nach macho+-+vorwurf+en
Camp,3.7984820600403943,-0.16613249044175754,-0.2187701112229761,0.8078824415436356,-0.0926869767526256,-0.27728749964131016,Camp
macho+-+vorwurf+en camp,3.7984820600403943,-0.16613249044175754,-0.2187701112229761,0.8078824415436356,-0.0926869767526256,-0.27728749964131016,macho+-+vorwurf+en camp
camp umut,3.510285006284612,-0.16786958078398073,-0.1398658147323458,0.7852471064099673,-0.08120573038198915,-0.19838320315067995,camp umut
gehen,4.64683018253343,-0.12176668974880642,-0.4203538881526983,0.7237509021536255,-0.08367277774406442,-0.4788712765710322,gehen
umut geh+en,4.14262246777308,-0.16574719239084304,-0.3054976157960821,0.8386071745102417,-0.1094261826831386,-0.3640150042144161,umut geh+en
Reality-Experten,4.5091772257304825,-0.1662579938890733,-0.3902832857317177,0.8710452093295366,-0.12846803640146273,-0.4488006741500518,Reality-Experten
der reality+-+experte+n,4.5091772257304825,-0.1662579938890733,-0.3902832857317177,0.8710452093295366,-0.12846803640146273,-0.4488006741500518,der reality+-+experte+n
Blitzlicht-Gewitter-Podcast,6.795855114142142,-0.19168368799638932,-0.8004814664771647,1.098154478777181,-0.2993979338993495,-0.8589988548954987,Blitzlicht-Gewitter-Podcast
reality+-+experte+n blitzlicht-gewitter-podcast,6.795855114142142,-0.19168368799638932,-0.8004814664771647,1.098154478777181,-0.2993979338993495,-0.8589988548954987,reality+-+experte+n blitzlicht-gewitter-podcast
klären,5.033121324424804,-0.09548903017710768,-0.5002089154697476,0.6813745059523618,-0.09518719048656991,-0.5587263038880816,klären
blitzlicht-gewitter-podcast klär+en,4.837454272987897,-0.1325971056791464,-0.46055718787819955,0.7210262335439102,-0.05553546289502176,-0.5190745762965334,blitzlicht-gewitter-podcast klär+en
anzeige+n nach,2.7661731513032595,-0.16425439603023526,0.09836658664471021,0.657659117748263,-0.02791510956120538,0.039849198226376115,anzeige+n nach
BILD01.02.2026,2.92533934261369,-0.1611670231397716,0.04242092929727059,0.6678034151178257,-0.03090494506018921,-0.016096459121063392,BILD01.02.2026
quelle bild01.02.2026,2.92533934261369,-0.1611670231397716,0.04242092929727059,0.6678034151178257,-0.03090494506018921,-0.016096459121063392,quelle bild01.02.2026
02:31,2.7582286186547025,-0.16439219445531753,0.10124274897178612,0.656996232439922,-0.027716603143604118,0.04272536055345218,02:31
bild01.02.2026 02:31,2.7582286186547025,-0.16439219445531753,0.10124274897178612,0.656996232439922,-0.027716603143604118,0.04272536055345218,bild01.02.2026 02:31
02:31 uhr,2.71412258760324,-0.1651268766377148,0.1173626888196814,0.6530240200745935,-0.026525473485447582,0.05884530040134742,02:31 uhr
Podcast,1.8374854829777916,-0.07531716099510077,0.5074333661673069,0.19602043606736366,-0.02651754742536587,0.4489159777489728,Podcast
podcast deutschland,1.8395986046876818,-0.07432673641595346,0.5062840196241601,0.1948710895242168,-0.027666893968512754,0.447766631205826,podcast deutschland
deutschland der,1.842112785833437,-0.07315256603851701,0.5049182517679173,0.19350532166797405,-0.029032661824755432,0.44640086334958334,deutschland der
der neu+e,9.069590064527949,0.13446483941519752,-1.0890956484302416,-1.400508578530185,0.07965907027452238,-1.1476130368485755,der neu+e
Söder-Allianz,1.8440118646468582,-0.07226869273674133,0.5038878585167307,0.1924749284167873,-0.030063055075942105,0.44537047009839664,Söder-Allianz
neu+e söder-allianz,1.8440118646468582,-0.07226869273674133,0.5038878585167307,0.1924749284167873,-0.030063055075942105,0.44537047009839664,neu+e söder-allianz
Löwen,1.8475185018402818,-0.07064344189521762,0.5019880295027364,0.19057509940279277,-0.031962884089936514,0.44347064108440215,Löwen
söder-allianz löwe+n,1.8475185018402818,-0.07064344189521762,0.5019880295027364,0.19057509940279277,-0.031962884089936514,0.44347064108440215,söder-allianz löwe+n
Lastesel,1.8504122691568796,-0.06930885861589792,0.5004229553645324,0.18901002526458904,-0.033527958228140316,0.44190556694619837,Lastesel
löwe+n last+esel,1.8504122691568796,-0.06930885861589792,0.5004229553645324,0.18901002526458904,-0.033527958228140316,0.44190556694619837,löwe+n last+esel
hagel rhein,1.857969382586368,-0.06585147547482477,0.496347256258929,0.18493432615898558,-0.037603657333743795,0.437829867840595,hagel rhein
Drei‑Löwen‑Allianz,1.8630136996094504,-0.06356587960381138,0.49363597270738185,0.1822230426074386,-0.04031494088529088,0.43511858428904787,Drei‑Löwen‑Allianz
rhein drei‑löwen‑allianz,1.8630136996094504,-0.06356587960381138,0.49363597270738185,0.1822230426074386,-0.04031494088529088,0.43511858428904787,rhein drei‑löwen‑allianz
greift,2.5608420418057807,0.021298341953991842,0.17549529083202223,-0.13591763926792105,-0.02436855037427465,0.11697790241368822,greift
drei‑löwen‑allianz greif+t,1.8727011903214084,-0.05922538369359487,0.4884495424188045,0.17703661231886092,-0.045501371173868495,0.4299321540004704,drei‑löwen‑allianz greif+t
Länderfinanzausgleich,1.8794414378703583,-0.056242741682701526,0.4848567926397947,0.17344386253985136,-0.049094120952878184,0.4263394042214607,Länderfinanzausgleich
greif+t land+er+finanz+ausgleich,1.8794414378703583,-0.056242741682701526,0.4848567926397947,0.17344386253985136,-0.049094120952878184,0.4263394042214607,greif+t land+er+finanz+ausgleich
frontal,1.8979297454753545,-0.04821453001976723,0.4750677333468316,0.1636548032468883,-0.058883180245841056,0.4165503449284977,frontal
land+er+finanz+ausgleich frontal,1.8979297454753545,-0.04821453001976723,0.4750677333468316,0.1636548032468883,-0.058883180245841056,0.4165503449284977,land+er+finanz+ausgleich frontal
geh+t inhaltlich,1.9411807008573743,-0.030265759677822843,0.45253502118325756,0.14112209108331417,-0.08141589240941521,0.3940176327649235,geh+t inhaltlich
Strategie,2.032136888233929,0.0040764365343408685,0.4067435241166177,0.09533059401667443,-0.12720738947605517,0.34822613569828376,Strategie
inhaltlich strategie,2.032136888233929,0.0040764365343408685,0.4067435241166177,0.09533059401667443,-0.12720738947605517,0.34822613569828376,inhaltlich strategie
strategie sag+t,2.06298949076036,0.014793881381819043,0.3916752778985341,0.08026234779859093,-0.14227563569413865,0.33315788948020003,strategie sag+t
Streit,4.563432460581137,0.11436524015787994,-0.4022436551280901,-0.7136565852280334,-0.01079355267840362,-0.4607610435464242,Streit
sag+t streit,1.9616244492983805,-0.02216340032016409,0.44205848718145485,0.13064555708151157,-0.0918924264112177,0.383541098763121,sag+t streit
Innenpolitik,1.9224059106810145,-0.03791852061613402,0.46225393774890866,0.15084100764896535,-0.07169697584376422,0.4037365493305745,Innenpolitik
streit innenpolitik,1.9224059106810145,-0.03791852061613402,0.46225393774890866,0.15084100764896535,-0.07169697584376422,0.4037365493305745,streit innenpolitik
innenpolitik deutschland,1.900096038479539,-0.047288236121823375,0.4739269863575652,0.16251405625762186,-0.060023927235107515,0.4154095979392312,innenpolitik deutschland
deutschland gerade,1.915801124158715,-0.040660571497712274,0.46569554107130323,0.1542826109713599,-0.06825537252136965,0.4071781526529692,deutschland gerade
Länderchefs,1.9411807008573743,-0.030265759677822843,0.45253502118325756,0.14112209108331417,-0.08141589240941521,0.3940176327649235,Länderchefs
drei land+er+chef+s,1.9411807008573743,-0.030265759677822843,0.45253502118325756,0.14112209108331417,-0.08141589240941521,0.3940176327649235,drei land+er+chef+s
land+er+chef+s bayern,2.0028908958805407,-0.006499758424587186,0.42123983297478446,0.10982690287484105,-0.1127110806178884,0.36272244455645036,land+er+chef+s bayern
bayern hessen,2.075950111772104,0.01916795373236305,0.3854124837441018,0.07399955364415856,-0.14853842984857107,0.32689509532576777,bayern hessen
BadenWürttemberg,2.1282962519974373,0.03611039854306804,0.3605096398667673,0.04909670976682398,-0.17344127372590554,0.3019922514484333,BadenWürttemberg
hessen badenwürttemberg,2.1282962519974373,0.03611039854306804,0.3605096398667673,0.04909670976682398,-0.17344127372590554,0.3019922514484333,hessen badenwürttemberg
badenwürttemberg berlin,1.9411807008573743,-0.030265759677822843,0.45253502118325756,0.14112209108331417,-0.08141589240941521,0.3940176327649235,badenwürttemberg berlin
berlin druck,1.9260542607638655,-0.0364151247793465,0.46035793206702236,0.14894500196707897,-0.07359298152565057,0.4018405436486883,berlin druck
Finanzausgleich,1.9086144825129476,-0.04367440626515975,0.469453840819058,0.15804091071911458,-0.0644970727736148,0.41093645240072385,Finanzausgleich
der finanz+ausgleich,1.9086144825129476,-0.04367440626515975,0.469453840819058,0.15804091071911458,-0.0644970727736148,0.41093645240072385,der finanz+ausgleich
finanz+ausgleich sei,1.9341906027528395,-0.03309080057345028,0.4561424719989297,0.14472954189898626,-0.07780844159374303,0.39762508358059556,finanz+ausgleich sei
unfair,1.943712312412288,-0.02924957688850832,0.45123171017591696,0.1398187800759736,-0.08271920341675583,0.39271432175758303,unfair
sei un+fair,1.943712312412288,-0.02924957688850832,0.45123171017591696,0.1398187800759736,-0.08271920341675583,0.39271432175758303,sei un+fair
Belastung,1.986367918643406,-0.012664021116521927,0.42952361324101324,0.11811068314106996,-0.10442730035165965,0.37100622482267914,Belastung
un+fair belastung,1.986367918643406,-0.012664021116521927,0.42952361324101324,0.11811068314106996,-0.10442730035165965,0.37100622482267914,un+fair belastung
belastung hoch,2.107995627952593,0.029673581175106697,0.3700938611700228,0.058680931070079406,-0.1638570524226501,0.3115764727516887,belastung hoch
hoch system,2.06298949076036,0.014793881381819043,0.3916752778985341,0.08026234779859093,-0.14227563569413865,0.33315788948020003,hoch system
setze,2.0028908958805407,-0.006499758424587186,0.42123983297478446,0.10982690287484105,-0.1127110806178884,0.36272244455645036,setze
system setz+e,2.0028908958805407,-0.006499758424587186,0.42123983297478446,0.10982690287484105,-0.1127110806178884,0.36272244455645036,system setz+e
falschen,1.958260196952281,-0.023480634193629897,0.4437749933931117,0.1323620632931686,-0.09017592019956097,0.3852576049747778,falschen
setz+e falsch+en,1.958260196952281,-0.023480634193629897,0.4437749933931117,0.1323620632931686,-0.09017592019956097,0.3852576049747778,setz+e falsch+en
Anreize,1.9341906027528395,-0.03309080057345028,0.4561424719989297,0.14472954189898626,-0.07780844159374303,0.39762508358059556,Anreize
falsch+en anreiz+e,1.9341906027528395,-0.03309080057345028,0.4561424719989297,0.14472954189898626,-0.07780844159374303,0.39762508358059556,falsch+en anreiz+e
wir klär+en,1.9113629034232575,-0.042518061196161215,0.46801486822478117,0.15660193812483789,-0.06593604536789156,0.4094974798064471,wir klär+en
klär+en warum,1.9012200084543722,-0.04680880211767041,0.4733356279997171,0.16192269789977395,-0.06061528559295558,0.4148182395813831,klär+en warum
die…,2.444527805864887,0.03257709714062404,0.2219794399808086,-0.08943349011913458,-0.07533179382698463,0.16346205156247465,die…
warum die…,1.8948686479285837,-0.049528518848888835,0.4766818967659794,0.16526896666603624,-0.05726901682669326,0.4181645083476455,warum die…
+138,1.889335924408453,-0.05191868833445743,0.47960601323835583,0.1681930831384125,-0.054344900354316855,0.4210886248200218,+138
die… +138,1.889335924408453,-0.05191868833445743,0.47960601323835583,0.1681930831384125,-0.054344900354316855,0.4210886248200218,die… +138
+138 chars,1.885232323788235,-0.05370425407180903,0.48178035582120193,0.17036742572125863,-0.052170557771470796,0.423262967402868,+138 chars
Reality-Insider,2.54332072450205,-0.17267344319021646,0.1823608188055034,0.6622388869031351,-0.03191175100474762,0.12384343038716936,Reality-Insider
Appell,2.6343998910254287,-0.17314370442390237,0.14717600710667983,0.6828373383615918,-0.03917822089235515,0.08865861868834583,Appell
reality+-+insider appell,2.6343998910254287,-0.17314370442390237,0.14717600710667983,0.6828373383615918,-0.03917822089235515,0.08865861868834583,reality+-+insider appell
Camper,4.266436903914599,-0.031113303129337425,-0.33494761234174414,0.23532210728535619,0.02084717625765013,-0.39346500076007823,Camper
appell camper,2.692956336490985,-0.17344740421483748,0.1251918178282237,0.6954615374553242,-0.04382522710391821,0.06667442940988967,appell camper
Bitte,3.714684084508806,-0.06639964472246464,-0.19646221891581908,0.41494321339708506,-0.015386227333061263,-0.25497960733415287,Bitte
camper bitte,2.764522398488801,-0.17383542604965896,0.0989635288732657,0.7103689611861698,-0.049511687714678364,0.040446140454931744,camper bitte
Simone,2.8253266284829857,-0.1741896790797869,0.07720743920391572,0.7226707625959445,-0.05437208461342591,0.018690050785581693,Simone
bitte simone,2.8253266284829857,-0.1741896790797869,0.07720743920391572,0.7226707625959445,-0.05437208461342591,0.018690050785581693,bitte simone
rede,2.910097787124366,-0.1747365958547496,0.04764473337909202,0.7393940158013522,-0.06123013004080525,-0.010872655039241952,rede
simone red+e,2.910097787124366,-0.1747365958547496,0.04764473337909202,0.7393940158013522,-0.06123013004080525,-0.010872655039241952,simone red+e
BILD-Buschfunk,4.257484134284556,-0.16579922666503397,-0.33284698919377803,0.8487364322283314,-0.1152276567638497,-0.39136437761211196,BILD-Buschfunk
red+e bild+-+busch+funk,3.05096906071991,-0.17582617579649445,0.0003721528390273671,0.7664495453655256,-0.07295372151843252,-0.05814523557930683,red+e bild+-+busch+funk
bild+-+busch+funk sprech+en,4.930338245539634,-0.16814170759288266,-0.4795761775232889,0.9094443413318544,-0.15267137349333537,-0.5380935659416229,bild+-+busch+funk sprech+en
Blitzlicht-Gewitter-Podcaster,6.795855114142142,-0.19168368799638932,-0.8004814664771647,1.098154478777181,-0.2993979338993495,-0.8589988548954987,Blitzlicht-Gewitter-Podcaster
sprech+en blitzlicht-gewitter-podcaster,6.795855114142142,-0.19168368799638932,-0.8004814664771647,1.098154478777181,-0.2993979338993495,-0.8589988548954987,sprech+en blitzlicht-gewitter-podcaster
Alice,4.988048032721052,-0.08456262225779246,-0.49121323960610475,0.6710326466816289,-0.11130241424964102,-0.5497306280244388,Alice
blitzlicht-gewitter-podcaster alice,4.988048032721052,-0.08456262225779246,-0.49121323960610475,0.6710326466816289,-0.11130241424964102,-0.5497306280244388,blitzlicht-gewitter-podcaster alice
Tobo,4.680274446111287,-0.06708433595363554,-0.42752533272092913,0.6536005094263853,-0.1435131846601853,-0.48604272113926317,Tobo
alice tobo,4.680274446111287,-0.06708433595363554,-0.42752533272092913,0.6536005094263853,-0.1435131846601853,-0.48604272113926317,alice tobo
tobo aktuell+e,4.098913126990981,-0.11316775860696164,-0.2948904297689248,0.7014002543405788,-0.09881899665598147,-0.35340781818725886,tobo aktuell+e
aktuell+e folge,3.890868956149776,-0.1252852190958385,-0.24280109690724164,0.7100812827721369,-0.08803502759066968,-0.30131848532557587,aktuell+e folge
Dschungelcamp,3.7205155259626936,-0.13429303287263517,-0.19803082311075484,0.7155146946273107,-0.08061517272168234,-0.2565482115290888,Dschungelcamp
folge dschungelcamp,3.7205155259626936,-0.13429303287263517,-0.19803082311075484,0.7155146946273107,-0.08061517272168234,-0.2565482115290888,folge dschungelcamp
anzeige+n bild+-+busch+funk,3.05096906071991,-0.17582617579649445,0.0003721528390273671,0.7664495453655256,-0.07295372151843252,-0.05814523557930683,anzeige+n bild+-+busch+funk
BILD06.02.2026,2.605953231720076,-0.1572214216347467,0.1580328856643242,0.6283655643738455,-0.031477424755055286,0.09951549724599017,BILD06.02.2026
quelle bild06.02.2026,2.605953231720076,-0.1572214216347467,0.1580328856643242,0.6283655643738455,-0.031477424755055286,0.09951549724599017,quelle bild06.02.2026
02:01,2.532589768883962,-0.16015599195866764,0.18658901456233498,0.6207884659068139,-0.026456091724917,0.1280716261440011,02:01
bild06.02.2026 02:01,2.532589768883962,-0.16015599195866764,0.18658901456233498,0.6207884659068139,-0.026456091724917,0.1280716261440011,bild06.02.2026 02:01
02:01 uhr,2.5107722881645818,-0.16092677347631376,0.1952410274744663,0.6181271357408548,-0.024948756057588655,0.13672363905613238,02:01 uhr
Faschingsendspurt,4.53932852859846,0.026495301373429658,-0.396947682104327,-0.7083606122042704,0.17051403881793348,-0.4554650705226611,Faschingsendspurt
faschingsendspurt von,5.041656695491895,0.02815650496729246,-0.5019033196724625,-0.8133162497724057,0.1913226923732784,-0.5604207080907965,faschingsendspurt von
von gewitter,10.577148058240763,0.0516626081680568,-1.2428644125591068,-0.7503867638715613,0.18256108111560965,-1.301381800977441,von gewitter
gewitter glätte,5.214815815429023,0.04067130699226037,-0.535672351778036,-0.8470852818779792,0.17579421343900556,-0.5941897401963698,gewitter glätte
glätte wetter,4.468008702492843,0.03295327693321173,-0.3811114111222327,-0.692524341222176,0.154750167446159,-0.4396287995405668,glätte wetter
wetter bayern,12.832380154935564,0.14234989138742193,-1.436140258405117,-1.7475531885050604,0.10066325842855219,-1.4946576468234511,wetter bayern
bayern der,2.935675964400671,-0.01090330871886384,0.03889367950779334,-0.27251925059215,0.10321790079913189,-0.01962370891054078,bayern der
Faschingshöhepunkt,2.9024346093654154,-0.0018204741426068494,0.05028151255764703,-0.2611314175422963,0.08130351266079462,-0.00823587586068685,Faschingshöhepunkt
der fasching+s+höhe+punkt,2.9024346093654154,-0.0018204741426068494,0.05028151255764703,-0.2611314175422963,0.08130351266079462,-0.00823587586068685,der fasching+s+höhe+punkt
fasching+s+höhe+punkt bayern,2.98936850390414,0.0035272876444579983,0.020769255432186752,-0.29064367466775665,0.08293791340538022,-0.03774813298614723,fasching+s+höhe+punkt bayern
naht,5.863673120189045,0.05161842660233155,-0.6529448017223772,-0.9643577318223205,0.17871486779297863,-0.7114621901407114,naht
bayern nah+t,2.820097712854176,0.010618178732146039,0.07905988352268752,-0.23235304657725575,0.044378117687374694,0.020542495104353516,bayern nah+t
und wetter,3.069891478374892,0.04099101766982042,-0.005810794090056268,-0.31722372418999945,0.017234555691523556,-0.06432818250839023,und wetter
Närrinnen,3.139099911765688,0.06199222889643641,-0.02810468870291261,-0.33951761880285597,-0.019939711314282342,-0.08662207712124674,Närrinnen
Narren,3.8569728737557796,0.13774638255357877,-0.23405122839019132,-0.5454641584901347,-0.12626808142829818,-0.29256861680852536,Narren
närrinn+en narr+en,3.2512384799864833,0.09267530259720147,-0.06320457669699078,-0.3746175067969341,-0.0780905949732324,-0.12172196511532475,närrinn+en narr+en
narr+en soll+ten,3.0493274366794294,0.05844748362016776,0.0009103640819752153,-0.31050256601796816,-0.02431236758385894,-0.057607024336358885,narr+en soll+ten
daran,3.085410232414581,0.07047094974302472,-0.010853207167561277,-0.32226613726750464,-0.047071206067682274,-0.06937059558589528,daran
soll+ten daran,2.9311894744552704,0.03785216247360688,0.04042311319490029,-0.2709898169050429,0.004205114294779508,-0.018094275223433803,soll+ten daran
denken,3.3897622652016777,0.1266000193766576,-0.10492837285346175,-0.41634130295340516,-0.14888225701474922,-0.1634457612717958,denken
daran denk+en,2.871042241877857,0.02752266278298743,0.06115630349226041,-0.2502566266076829,0.01720241933097293,0.0026389150739263615,daran denk+en
Schirm,3.6481325534790026,0.06299819219268982,-0.17838398966299143,-0.4897969197629348,0.0351447867243336,-0.2369013780813254,Schirm
denk+en schirm,2.772279932439581,0.011161810489691544,0.09616135586319774,-0.2152515742367455,0.03563233963595218,0.037643967444863806,denk+en schirm
mitzunehmen,2.735040136474179,0.005246654104864858,0.10968530692676692,-0.2017276231731761,0.04154817472055676,0.05116791850843321,mitzunehmen
schirm mit+zu+nehm+en,2.735040136474179,0.005246654104864858,0.10968530692676692,-0.2017276231731761,0.04154817472055676,0.05116791850843321,schirm mit+zu+nehm+en
Zudem,4.163846312141066,-0.07311339654569583,-0.3106078235431587,0.7507573658193027,-0.2302752111566666,-0.3691252119614927,Zudem
besteht,4.139513148280821,0.10642527693277168,-0.3047467660678281,-0.6161596961677714,-0.0214965170317479,-0.3632641544861621,besteht
zudem besteh+t,2.182188814671401,-0.06103933035098685,0.33550300130692057,0.024090071206977173,0.055927008971151694,0.2769856128885864,zudem besteh+t
Glatteis-Gefahr,2.1681382648131957,-0.06401754626097786,0.3419625609940214,0.03054963089407811,0.05783458532530909,0.28344517257568735,Glatteis-Gefahr
besteh+t glatteis+-+gefahr,2.1681382648131957,-0.06401754626097786,0.3419625609940214,0.03054963089407811,0.05783458532530909,0.28344517257568735,besteh+t glatteis+-+gefahr
besteh…,2.0652773923918093,-0.06845624707073747,0.39056686997315326,0.07915393987321012,0.037697887124889216,0.3320494815548193,besteh…
